TrialType,choice2,choice1,preRating,rating,ratingDiff,choseFor,pcResponse
4,..\..\JOCN-master\task a\images\lance_toasty_with_pb.jpg,12,0.962555,NaN,NaN,1,1
5,..\..\JOCN-master\task a\images\skinny_pop_popcorn.jpg,12,1.829290,-0.056076,-1.885366,2,0
2,..\..\JOCN-master\task a\images\sourpatch_watermelon_candy.jpg,2,-0.770915,0.555662,1.326577,1,0
5,..\..\JOCN-master\task a\images\starburst_orignal_candy.jpg,3,-0.770915,0.555662,1.326577,2,0
1,..\..\JOCN-master\task a\images\poptarts_brown_sugar.jpg,12,0.529188,0.555662,0.026474,1,0
6,..\..\JOCN-master\task a\images\skinny_pop_popcorn.jpg,3,-0.770915,0.555662,1.326577,2,0
8,..\..\JOCN-master\task a\images\garden_veggie straws_zesty ranch.jpg,3,-0.770915,NaN,NaN,2,1
3,..\..\JOCN-master\task a\images\pringles_cheddar_potato crisps.jpg,3,-0.770915,NaN,NaN,1,1
2,..\..\JOCN-master\task a\images\m&m's_peanut_butter.jpg,3,-0.770915,-2.503029,-1.732114,1,1
1,..\..\JOCN-master\task a\images\doritos_cool ranch_chips.jpg,3,-0.770915,0.555662,1.326577,1,0
6,..\..\JOCN-master\task a\images\poptarts_strawberry_frosted.jpg,3,0.529188,0.555662,0.026474,2,0
5,..\..\JOCN-master\task a\images\garden_veggie straws_zesty ranch.jpg,2,-0.770915,0.555662,1.326577,2,0
6,..\..\JOCN-master\task a\images\nutrigrain_strawberry_bar.jpg,3,-0.770915,0.555662,1.326577,2,0
5,..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg,6,-0.770915,-0.667814,0.103101,2,0
6,..\..\JOCN-master\task a\images\garden_veggie straws_zesty ranch.jpg,12,0.962555,-2.503029,-3.465584,2,1
2,..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg,2,1.395923,-0.056076,-1.451999,1,0
5,..\..\JOCN-master\task a\images\grandmas_chocolate chip_cookies.jpg,6,1.829290,0.555662,-1.273628,2,0
1,..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg,12,-0.337548,0.555662,0.893210,1,0
2,..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,6,-0.770915,0.555662,1.326577,1,1
6,..\..\JOCN-master\task a\images\nature_valley_sweet_and_salty.jpg,6,-0.770915,-2.503029,-1.732114,2,1
3,..\..\JOCN-master\task a\images\nabisco_nutter butter_cookies and crackers.jpg,3,-0.770915,NaN,NaN,1,1
1,..\..\JOCN-master\task a\images\lance_toast_cheese_with_pb.JPG,12,-0.770915,0.555662,1.326577,1,0
5,..\..\JOCN-master\task a\images\poptarts_brown_sugar.jpg,2,-0.770915,0.555662,1.326577,2,0
1,..\..\JOCN-master\task a\images\ct_crunch_cereal_bar.jpg,12,-0.770915,0.555662,1.326577,1,0
1,..\..\JOCN-master\task a\images\nutrigrain_strawberry_bar.jpg,6,1.395923,0.555662,-0.840261,1,0
2,..\..\JOCN-master\task a\images\famous_amos_chocolate_chip.jpg,6,1.395923,0.555662,-0.840261,1,0
7,..\..\JOCN-master\task a\images\skittles_original_candy.jpg,6,-0.770915,NaN,NaN,2,1
2,..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg,6,-0.770915,0.555662,1.326577,1,0
1,..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg,2,1.395923,0.555662,-0.840261,1,0
2,..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,6,-0.770915,0.555662,1.326577,1,0
2,..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,2,-0.770915,-2.503029,-1.732114,1,1
1,..\..\JOCN-master\task a\images\nabisco_nutter butter_cookies and crackers.jpg,12,-0.770915,0.555662,1.326577,1,0
5,..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,3,-0.770915,0.555662,1.326577,2,0
2,..\..\JOCN-master\task a\images\garden_veggie straws_zesty ranch.jpg,2,-0.770915,0.555662,1.326577,1,0
2,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg,3,1.395923,0.555662,-0.840261,1,0
2,..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg,2,-0.770915,0.555662,1.326577,1,0
6,..\..\JOCN-master\task a\images\m&m's_peanut_butter.jpg,2,-0.770915,-0.056076,0.714839,2,0
5,..\..\JOCN-master\task a\images\poptarts_brown_sugar.jpg,12,1.829290,0.555662,-1.273628,2,0
6,..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg,3,1.829290,0.555662,-1.273628,2,0
4,..\..\JOCN-master\task a\images\nabisco_nutter butter_cookies and crackers.jpg,6,-0.770915,NaN,NaN,1,1
2,..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg,2,-0.770915,0.555662,1.326577,1,1
8,..\..\JOCN-master\task a\images\poptarts_strawberry_frosted.jpg,12,1.395923,NaN,NaN,2,1
2,..\..\JOCN-master\task a\images\welch's_berry.jpg,6,-0.770915,0.555662,1.326577,1,0
6,..\..\JOCN-master\task a\images\m&m's_peanut.jpg,6,-0.770915,0.555662,1.326577,2,0
5,..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,12,1.829290,-3.114767,-4.944057,2,1
5,..\..\JOCN-master\task a\images\pepperidge farms-goldish-cheddar.jpg,2,-0.770915,0.555662,1.326577,2,0
8,..\..\JOCN-master\task a\images\pringles_cheddar_potato crisps.jpg,3,1.829290,NaN,NaN,2,1
1,..\..\JOCN-master\task a\images\nutrigrain_strawberry_bar.jpg,3,-0.770915,0.555662,1.326577,1,0
6,..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,3,1.829290,0.555662,-1.273628,2,0
5,..\..\JOCN-master\task a\images\haribo_gold_bears.jpg,6,-0.770915,-0.667814,0.103101,2,0
5,..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg,2,1.395923,0.555662,-0.840261,2,0
4,..\..\JOCN-master\task a\images\austin_peanut_butter.jpg,3,-0.770915,NaN,NaN,1,1
6,..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg,6,1.829290,-2.503029,-4.332319,2,1
6,..\..\JOCN-master\task a\images\poptarts_strawberry_frosted.jpg,12,-0.770915,-3.114767,-2.343852,2,1
4,..\..\JOCN-master\task a\images\welch's_tropical_fruits.jpg,3,0.095820,NaN,NaN,1,1
5,..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg,6,-0.770915,-3.114767,-2.343852,2,1
2,..\..\JOCN-master\task a\images\snyders_mini_pretzels.jpg,2,-0.770915,-0.056076,0.714839,1,1
3,..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg,6,0.529188,NaN,NaN,1,1
1,..\..\JOCN-master\task a\images\skittles_wild berry_candy.jpg,3,-0.770915,-1.891291,-1.120376,1,1
1,..\..\JOCN-master\task a\images\keebler_cheese_and_peanut_butter.jpg,3,0.095820,0.555662,0.459842,1,0
5,..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg,2,-0.770915,-0.056076,0.714839,2,0
5,..\..\JOCN-master\task a\images\poptarts_strawberry_frosted.jpg,12,1.395923,-0.667814,-2.063737,2,1
6,..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg,6,-0.770915,-0.056076,0.714839,2,0
1,..\..\JOCN-master\task a\images\grandmas_chocolate chip_cookies.jpg,6,1.395923,-0.056076,-1.451999,1,0
3,..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg,6,-0.770915,NaN,NaN,1,1
6,..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg,12,-0.770915,0.555662,1.326577,2,0
1,..\..\JOCN-master\task a\images\pirates booty_aged white cheddar_ corn puffs.jpg,3,0.962555,0.555662,-0.406893,1,0
3,..\..\JOCN-master\task a\images\pepperidge farms-goldish-cheddar.jpg,3,-0.770915,NaN,NaN,1,1
1,..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg,3,-0.770915,-0.056076,0.714839,1,0
6,..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg,6,-0.770915,-0.056076,0.714839,2,0
6,..\..\JOCN-master\task a\images\nabisco_mini_ritz.jpg,2,-0.770915,-0.056076,0.714839,2,0
1,..\..\JOCN-master\task a\images\grandmas_vanilla sandwhich creme_cookies.jpg,2,-0.770915,0.555662,1.326577,1,0
6,..\..\JOCN-master\task a\images\skittles_original_candy.jpg,2,0.962555,0.555662,-0.406893,2,0
1,..\..\JOCN-master\task a\images\skittles_sour_candy.jpg,3,-0.770915,-0.667814,0.103101,1,0
7,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg,3,1.395923,NaN,NaN,2,1
5,..\..\JOCN-master\task a\images\nabisco_mini_ritz.jpg,2,-0.770915,-0.056076,0.714839,2,0
4,..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg,2,-0.337548,NaN,NaN,1,1
2,..\..\JOCN-master\task a\images\slim_jim.jpg,12,-0.770915,-0.056076,0.714839,1,0
1,..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg,2,1.395923,0.555662,-0.840261,1,0
2,..\..\JOCN-master\task a\images\welch's_tropical_fruits.jpg,2,0.962555,0.555662,-0.406893,1,0
8,..\..\JOCN-master\task a\images\grandmas_chocolate chip_cookies.jpg,6,0.529188,NaN,NaN,2,1
1,..\..\JOCN-master\task a\images\slim_jim.jpg,12,-0.770915,-0.056076,0.714839,1,0
2,..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg,6,-0.770915,0.555662,1.326577,1,0
5,..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg,6,0.962555,0.555662,-0.406893,2,0
2,..\..\JOCN-master\task a\images\poptarts_brown_sugar.jpg,6,-0.770915,0.555662,1.326577,1,0
1,..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg,12,-0.770915,0.555662,1.326577,1,0
6,..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg,2,-0.770915,0.555662,1.326577,2,0
6,..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg,3,0.095820,0.555662,0.459842,2,0
5,..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg,3,1.829290,0.555662,-1.273628,2,0
5,..\..\JOCN-master\task a\images\nutrigrain_strawberry_bar.jpg,3,0.095820,0.555662,0.459842,2,0
1,..\..\JOCN-master\task a\images\doritos_cool ranch_chips.jpg,6,-0.770915,-0.667814,0.103101,1,0
