snackName,rating,choseFor,pcResponse
..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg,0.161246,1,0
..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg,-1.652772,1,0
..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg,0.765919,1,0
$0.75,0.765919,2,0
..\..\JOCN-master\task a\images\nestle_babyruth_bar.jpg,NaN,2,1
..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg,0.765919,2,0
..\..\JOCN-master\task a\images\ritz_toasted_chips.jpg,0.161246,1,1
$1.5,NaN,1,1
..\..\JOCN-master\task a\images\mini_cheese_nips.jpg,-1.048099,2,1
$1.75,0.765919,2,0
..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg,0.765919,1,0
..\..\JOCN-master\task a\images\sourpatchkids_original_candy.jpg,0.765919,1,0
..\..\JOCN-master\task a\images\nabisco_teddy graham_honey.jpg,0.765919,1,0
$1.75,0.765919,1,0
..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg,0.765919,2,0
..\..\JOCN-master\task a\images\starburst_favereds_candy.jpg,NaN,1,1
..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg,NaN,2,1
..\..\JOCN-master\task a\images\special_k_cracker_chips.jpg,0.765919,2,0
$1.0,NaN,2,1
..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg,0.765919,2,0
..\..\JOCN-master\task a\images\sourpatch_watermelon_candy.jpg,-1.048099,2,0
$1.25,-1.652772,1,0
..\..\JOCN-master\task a\images\wheat_thins.jpg,0.161246,2,0
$1.75,NaN,2,1
..\..\JOCN-master\task a\images\nabisco_nutter butter_bites.jpg,NaN,2,1
$1.75,0.765919,1,0
$1.75,-0.443427,1,0
$1.75,0.765919,2,0
..\..\JOCN-master\task a\images\fig_newtons.jpg,NaN,2,1
$0.75,NaN,2,1
..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg,0.765919,1,0
..\..\JOCN-master\task a\images\skittles_darkside_candy.jpg,0.161246,1,0
..\..\JOCN-master\task a\images\starburst_favereds_candy.jpg,NaN,1,1
..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg,0.161246,1,0
..\..\JOCN-master\task a\images\popchips_barbeque.jpg,NaN,2,1
..\..\JOCN-master\task a\images\lays_kc masterpiece_barbecue chips.jpg,-1.048099,1,1
..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg,NaN,2,1
$1.0,NaN,2,1
..\..\JOCN-master\task a\images\skittles_original_candy.jpg,0.765919,1,0
$1.75,0.765919,2,0
$1.25,-0.443427,2,0
..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg,NaN,2,1
..\..\JOCN-master\task a\images\sun chips_french onion_chips.jpg,NaN,1,1
..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg,-0.443427,2,1
0.5,-2.862117,1,1
..\..\JOCN-master\task a\images\boulder_kettle_olive_oil.jpg,-1.652772,1,1
$1.75,NaN,2,1
..\..\JOCN-master\task a\images\popchips_ridges_tangy_bbq.jpg,NaN,1,1
..\..\JOCN-master\task a\images\kind_almond_butter.jpg,NaN,1,1
$1.5,NaN,1,1
$1.75,-1.048099,1,0
..\..\JOCN-master\task a\images\quaker_chewy_peanut butter choc chip.jpg,-2.257444,2,0
$1.0,-1.652772,1,0
$0.5,-1.048099,2,0
$0.75,0.765919,1,0
$1.75,-1.652772,1,0
..\..\JOCN-master\task a\images\planters_salted_peanuts.jpg,NaN,1,1
..\..\JOCN-master\task a\images\sourpatch_watermelon_candy.jpg,NaN,1,1
..\..\JOCN-master\task a\images\nestle_butterfinger_cups.jpg,-1.652772,2,0
$0.75,NaN,1,1
$1.25,0.765919,2,0
$0.75,0.161246,2,0
$1.25,0.765919,1,0
$1.75,NaN,1,1
..\..\JOCN-master\task a\images\welch's_berry.jpg,-1.048099,2,0
$1.75,NaN,2,1
$1.75,-1.048099,2,0
..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,-1.048099,1,0
..\..\JOCN-master\task a\images\austin_peanut_butter.jpg,NaN,1,1
$1.75,0.765919,1,0
